"feature"	"metadata"	"value"	"name"	"coef"	"null_hypothesis"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"f__Clostridiaceae_222000 Family"	"Injury"	"TBI"	"InjuryTBI"	0.516890290421574	0.131313129326172	0.047591476919199	0.331469778988163	0.773095419854268	0.553067343593864	0.829074910019029	NA	"abundance"	73	3
"g__Acetatifactor"	"Injury"	"TBI"	"InjuryTBI"	-1.67180995860475	0.131313129326172	1.20376928854413	0.157337183965783	0.773095419854268	0.289919378473283	0.669834465342722	NA	"abundance"	73	16
"g__Adlercreutzia_A_404199"	"Injury"	"TBI"	"InjuryTBI"	-0.513726587247989	0.131313129326172	0.458549113866607	0.19355817327011	0.773095419854268	0.225652498614273	0.669834465342722	NA	"abundance"	73	52
"g__Adlercreutzia_A_404257"	"Injury"	"TBI"	"InjuryTBI"	-0.776042597228932	0.131313129326172	0.363335941273094	0.030866131668865	0.773095419854268	0.0607795452535303	0.669834465342722	NA	"abundance"	73	65
"g__Bifidobacterium_388775"	"Injury"	"TBI"	"InjuryTBI"	-0.355757386429122	0.131313129326172	0.506889447912871	0.359197210066837	0.773095419854268	0.165483333545758	0.669834465342722	NA	"abundance"	73	49
"g__CAG-269"	"Injury"	"TBI"	"InjuryTBI"	2.39191801687117	0.131313129326172	1.34644936870726	0.158819178119405	0.773095419854268	0.130383831936288	0.669834465342722	NA	"abundance"	73	7
"g__CAG-873"	"Injury"	"TBI"	"InjuryTBI"	-0.710456064093026	0.131313129326172	0.37106397459984	0.0476967866847933	0.773095419854268	0.0931185899095319	0.669834465342722	NA	"abundance"	73	67
"g__Clostridium_T"	"Injury"	"TBI"	"InjuryTBI"	1.10852592291145	0.131313129326172	0.793766735508655	0.245184603636669	0.773095419854268	0.310747947839407	0.669834465342722	NA	"abundance"	73	29
"g__Comamonas_F_589250"	"Injury"	"TBI"	"InjuryTBI"	1.08321871919938	0.131313129326172	0.591517794701109	0.140194833964659	0.773095419854268	0.260735076458941	0.669834465342722	NA	"abundance"	73	30
"g__Dorea_D_143701"	"Injury"	"TBI"	"InjuryTBI"	-1.0481268931567	0.131313129326172	0.277446063414867	0.180811621607489	0.773095419854268	0.328930400706649	0.689430384035801	NA	"abundance"	73	3
"g__Emergencia"	"Injury"	"TBI"	"InjuryTBI"	1.80841911588372	0.131313129326172	0.638916738836923	0.0685156905283746	0.773095419854268	0.132336981208169	0.669834465342722	NA	"abundance"	73	6
"g__Enterenecus"	"Injury"	"TBI"	"InjuryTBI"	1.28497757856864	0.131313129326172	0.54543650975861	0.107210285338221	0.773095419854268	0.202926525394139	0.669834465342722	NA	"abundance"	73	7
"g__Faecalibaculum"	"Injury"	"TBI"	"InjuryTBI"	-1.52840467508823	0.131313129326172	0.950679952070987	0.0950712504497386	0.773095419854268	0.1811039582374	0.669834465342722	NA	"abundance"	73	31
"g__Granulimonas"	"Injury"	"TBI"	"InjuryTBI"	-0.753511134039029	0.131313129326172	0.699689136478527	0.221299731118056	0.773095419854268	0.224436393714757	0.669834465342722	NA	"abundance"	73	41
"g__Kineothrix"	"Injury"	"TBI"	"InjuryTBI"	0.708996255546545	0.131313129326172	0.562628379963324	0.346901840499215	0.773095419854268	0.573462794056687	0.829074910019029	NA	"abundance"	73	20
"g__Lachnoclostridium_B"	"Injury"	"TBI"	"InjuryTBI"	0.857753996015103	0.131313129326172	0.655071722155879	0.325119312331088	0.773095419854268	0.544536057411537	0.829074910019029	NA	"abundance"	73	9
"g__Lactobacillus"	"Injury"	"TBI"	"InjuryTBI"	-0.961794094185464	0.131313129326172	1.11416729547016	0.331004420820632	0.773095419854268	0.552444915038462	0.829074910019029	NA	"abundance"	73	47
"g__Lawsonibacter"	"Injury"	"TBI"	"InjuryTBI"	0.989979810979857	0.131313129326172	0.75628553606056	0.296133128057271	0.773095419854268	0.504571426581558	0.829074910019029	NA	"abundance"	73	14
"g__Limosilactobacillus"	"Injury"	"TBI"	"InjuryTBI"	8.22527441661797	0.131313129326172	2.31616259812796	0.0737663572373449	0.773095419854268	0.142091239014622	0.669834465342722	NA	"abundance"	73	4
"g__MD308"	"Injury"	"TBI"	"InjuryTBI"	1.27778262287904	0.131313129326172	0.970958387316549	0.2668621122336	0.773095419854268	0.462508837521421	0.815697404355961	NA	"abundance"	73	17
"g__Novosphingobium"	"Injury"	"TBI"	"InjuryTBI"	-0.723062102063069	0.131313129326172	0.766602018389137	0.312392108915447	0.773095419854268	0.352546870141362	0.712438466744003	NA	"abundance"	73	8
"g__Parasutterella_564865"	"Injury"	"TBI"	"InjuryTBI"	0.913339482241079	0.131313129326172	0.624474377657473	0.242953595929961	0.773095419854268	0.426880742084624	0.766804295966824	NA	"abundance"	73	53
"g__Porcincola"	"Injury"	"TBI"	"InjuryTBI"	2.48826833544214	0.131313129326172	1.347324357986	0.128173243042548	0.773095419854268	0.239918105853053	0.669834465342722	NA	"abundance"	73	9
"g__Pseudomonas_E_647464"	"Injury"	"TBI"	"InjuryTBI"	-0.956927912356073	0.131313129326172	0.854453517431954	0.296498157162182	0.773095419854268	0.505085157123794	0.829074910019029	NA	"abundance"	73	5
"g__Schaedlerella"	"Injury"	"TBI"	"InjuryTBI"	1.04591329626875	0.131313129326172	0.622601575494523	0.183944791953025	0.773095419854268	0.334053897419409	0.689430384035801	NA	"abundance"	73	20
"g__Staphylococcus"	"Injury"	"TBI"	"InjuryTBI"	2.56565995506183	0.131313129326172	0.866692041996749	0.053079545667257	0.773095419854268	0.103341653166272	0.669834465342722	NA	"abundance"	73	6
"g__Stenotrophomonas_A_615274"	"Injury"	"TBI"	"InjuryTBI"	1.33550659122662	0.131313129326172	0.602646522572901	0.109593124655702	0.773095419854268	0.207175596339605	0.669834465342722	NA	"abundance"	73	8
"g__Suilimivivens"	"Injury"	"TBI"	"InjuryTBI"	1.16037251483518	0.131313129326172	1.03584822165602	0.353681578154442	0.773095419854268	0.582272497583067	0.829074910019029	NA	"abundance"	73	12
"g__UBA9414"	"Injury"	"TBI"	"InjuryTBI"	-2.55531282804878	0.131313129326172	1.68950745032219	0.210222285645268	0.773095419854268	0.376251161908615	0.724803996456557	NA	"abundance"	73	5
"o__Christensenellales Order"	"Injury"	"TBI"	"InjuryTBI"	2.37034095694606	0.131313129326172	1.19901257128956	0.139733169653101	0.773095419854268	0.207685564388408	0.669834465342722	NA	"abundance"	73	6
