"feature"	"metadata"	"value"	"name"	"coef"	"null_hypothesis"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"f__Muribaculaceae Family"	"Genotype"	"HEMI"	"GenotypeHEMI"	-1.58270926486648	-0.0208418858978323	1.05672014384722	0.16694624227944	0.840462005677228	0.306021436747655	0.779861080744024	NA	"abundance"	48	9
"f__Oscillospiraceae_88309 Family"	"Genotype"	"HEMI"	"GenotypeHEMI"	1.17287528958524	-0.0208418858978323	0.355187731133989	0.0531937337741863	0.840462005677228	0.103557894235534	0.735783228406886	NA	"abundance"	48	7
"f__UBA1242 Family"	"Genotype"	"HEMI"	"GenotypeHEMI"	5.26442090671168	-0.0208418858978323	2.4324106385257	0.280381406638344	0.840462005677228	0.482149080088192	0.977561441657417	NA	"abundance"	48	3
"g__Adlercreutzia_A_404199"	"Genotype"	"HEMI"	"GenotypeHEMI"	1.34423473519492	-0.0208418858978323	1.24031710883291	0.338851205987997	0.840462005677228	0.562882272176474	0.977561441657417	NA	"abundance"	48	11
"g__Anaerocolumna"	"Genotype"	"HEMI"	"GenotypeHEMI"	2.32650247692685	-0.0208418858978323	1.63058971947714	0.304581923291311	0.840462005677228	0.46507445862018	0.977561441657417	NA	"abundance"	48	4
"g__Anaerosporobacter"	"Genotype"	"HEMI"	"GenotypeHEMI"	2.72256619540922	-0.0208418858978323	2.15057936895718	0.307120882253557	0.840462005677228	0.51991852819091	0.977561441657417	NA	"abundance"	48	5
"g__Bifidobacterium_388775"	"Genotype"	"HEMI"	"GenotypeHEMI"	-1.18268417498554	-0.0208418858978323	0.671426487446961	0.0905615175509443	0.840462005677228	0.172921646640759	0.735783228406886	NA	"abundance"	48	24
"g__C-19"	"Genotype"	"HEMI"	"GenotypeHEMI"	-1.4114066652336	-0.0208418858978323	1.77357819074411	0.419661363088045	0.840462005677228	0.12848897628698	0.735783228406886	NA	"abundance"	48	13
"g__CAG-314"	"Genotype"	"HEMI"	"GenotypeHEMI"	1.03015317444216	-0.0208418858978323	1.03596724963497	0.387872671675109	0.840462005677228	0.547723624064726	0.977561441657417	NA	"abundance"	48	12
"g__Choladousia"	"Genotype"	"HEMI"	"GenotypeHEMI"	-1.47166274605793	-0.0208418858978323	0.813937310989828	0.0855802405282624	0.840462005677228	0.16383650348765	0.735783228406886	NA	"abundance"	48	18
